2457076.71521,13.068,0.0231
2458070.9487,15.48,99.99
2457327.79015,14.528,0.03015
2457981.04276,12.32,0.02
2457047.7142,15.244,0.04791
2458028.07195,12.318,0.02
2457361.86687,14.027,0.02418
2457197.07552,15.335,0.05112
2457669.00761,12.352,0.02
2457669.03412,12.358,0.02
2458158.72476,12.007,0.02
2457357.74435,14.297,0.02693
2457669.81632,12.273,0.02
2458427.9254,11.202,0.02
2457697.9957,10.71,0.02
2458061.90324,15.069,0.0422
2457388.74848,11.472,0.02
2457983.0078,12.124,0.02
2457385.82015,11.789,0.02
2457285.09503,11.946,0.02
2457274.99429,11.564,0.02
2458291.09569,11.366,0.02
2457012.80163,13.92,0.02334
2457708.74901,11.044,0.02
2458273.11373,12.664,0.02
2457763.72983,14.208,0.02582
2457970.93778,12.752,0.02
2457009.8177,13.792,0.02263
2457755.77824,13.809,0.02274
2457930.06465,15.618,0.06278
2457429.72113,11.713,0.02
2457008.81202,13.705,0.02227
2457044.82683,15.217,0.04677
2458097.8391,14.611,0.03171
2458348.95155,13.816,0.02274
2458328.01289,12.229,0.02
2457054.72379,15.146,0.04472
2458337.07991,12.97,0.02
2457691.0202,10.947,0.02
2457639.99256,15.135,0.04437
2458344.02428,13.484,0.02185
2457422.7419,11.394,0.02
2457305.07118,13.167,0.02253
2458111.82838,13.733,0.0224
2457746.804,13.067,0.02306
2458059.79926,15.458,99.99
2458063.94629,14.963,0.03929
2457011.77679,14.067,0.02451
2457044.72008,15.058,0.04208
2457765.75674,14.497,0.02976
2457394.77323,10.9,0.02
2458449.79505,11.238,0.02
2457264.99656,11.327,0.02
2457197.11402,15.33,99.99
2458071.92899,15.48,0.05677
2458307.08485,11.302,0.02
2457305.9571,13.251,0.02219
2457745.85806,12.989,0.02
2458075.93652,15.455,99.99
2458434.97454,11.155,0.02
2458064.99545,15.407,99.99
2457071.71996,13.374,0.0219
2457769.72444,14.278,0.02662
2457652.9073,14.181,0.02561
2458297.05436,11.245,0.02
2457942.06841,14.84,0.03627
2457735.85542,12.237,0.02
2458034.9545,12.996,0.02358
2458448.89206,11.197,0.02
2458372.97808,14.833,0.03627
2458073.94569,15.281,0.04918
2458371.0804,15.048,0.04183
2458101.87147,14.247,0.02626
2457998.91468,11.148,0.02
2458045.99845,13.867,0.02306
2457965.01124,13.012,0.02351
2457760.77235,14.036,0.02425
2457704.87541,10.703,0.02
2458413.90247,12.086,0.02
2457357.93656,14.162,0.02534
2457946.06496,14.728,0.03398
2457549.07726,12.06,0.02
2458287.10593,11.555,0.02
2457414.71216,11.192,0.02
2457313.90365,13.852,0.02293
2458159.72534,12.017,0.02
2457046.71811,15.178,0.04573
2458299.10036,11.267,0.02
2457992.91907,11.302,0.02
2458066.96039,15.265,0.04838
2458408.77069,12.544,0.02
2457547.11511,12.012,0.02
2457407.74879,11.01,0.02
2457788.74275,14.952,0.039
2457999.08529,11.19,0.02
2457618.95732,14.325,0.0272
2458016.02569,11.576,0.02
2458287.05954,11.554,0.02
2457238.03848,12.21,0.02
2457404.70866,10.91,0.02
2458449.74511,11.238,0.02
2457997.01499,11.153,0.02
2458317.06685,11.554,0.02
2457385.80063,11.794,0.02
2458402.0266,13.168,0.02249
2457701.76924,10.705,0.02
2458074.88356,15.411,0.05373
2458381.04655,14.731,0.03389
2457298.94567,12.706,0.02
2457910.11067,14.838,0.03639
2457757.76529,13.952,0.02361
2457686.9648,11.184,0.02
2457747.82013,13.155,0.02259
2457363.84445,13.787,0.02264
2457037.75201,15.244,0.04767
2458286.10999,11.584,0.02
2457584.06788,12.927,0.02
2458310.08135,11.353,0.02
2457986.05809,11.854,0.02
2457719.91341,11.261,0.02
2457664.01389,12.814,0.02
2458077.89844,15.08,0.04275
2457319.97687,14.282,0.02667
2457746.82363,13.063,0.02314
2458026.99668,12.218,0.02
2457418.75214,11.292,0.02
2457680.92571,11.537,0.02
2457012.78128,14.059,0.02444
2457403.79653,10.886,0.02
2457969.9985,12.868,0.02
2457671.94545,12.08,0.02
2457321.97222,14.292,0.02679
2457212.0902,13.974,0.02377
2457981.98547,12.232,0.02
2458110.82696,13.909,0.02327
2457206.08567,14.498,0.02967
2458082.7256,15.183,0.04566
2457976.05621,12.59,0.02
2458018.93671,11.709,0.02
2457334.87724,14.903,0.03777
2457933.0488,14.703,0.03347
2458292.06404,11.353,0.02
2457980.03196,12.378,0.02
2457216.06027,13.671,0.02216
2458056.77902,14.95,0.03895
2457911.09936,14.907,0.03804
2457261.90044,11.261,0.02
2457021.77609,14.733,0.03394
2458004.94919,11.254,0.02
2457694.82057,10.774,0.02
2457238.01474,12.199,0.02
2458062.90098,15.211,0.04657
2457627.98722,14.678,0.03297
2458112.86577,13.865,0.02301
2458348.90533,13.913,0.02334
2457677.83491,11.707,0.02
2457362.89544,13.794,0.02264
2457332.86893,15.053,0.04194
2457707.891,10.782,0.02
2458066.94522,15.365,0.05224
2457045.74088,14.792,0.03519
2457009.77785,13.878,0.02313
2458024.92639,12.06,0.02
2457241.99236,11.94,0.02
2457721.83284,11.359,0.02
2458045.93343,14.091,0.02466
2457265.9436,11.33,0.02
2457073.71463,13.347,0.02195
2458116.82441,13.626,0.02204
2457062.72022,14.185,0.02558
2457995.92281,11.18,0.02
2457039.73512,15.529,0.05884
2457069.72914,13.66,0.02213
2457370.69698,13.022,0.02338
2457939.0235,14.955,0.03926
2458047.92881,14.186,0.02559
2457040.73284,15.366,0.05227
2458336.03195,12.867,0.02
2457941.02742,14.908,0.03807
2457272.01957,11.506,0.02
2457170.1159,14.838,0.03639
2457177.1017,15.479,0.05673
2458005.03284,11.234,0.02
2458067.96016,15.465,99.99
2457657.9685,13.57,0.02193
2457342.87759,14.848,0.03646
2458417.01325,11.8,0.02
2458049.93567,14.637,0.03205
2457758.73164,14.015,0.02402
2457424.73498,11.493,0.02
2458014.08828,11.504,0.02
2458025.8803,12.116,0.02
2457408.72917,11.011,0.02
2458020.98121,11.817,0.02
2457180.10768,15.263,0.04856
2457380.72658,12.178,0.02
2457710.90628,10.848,0.02
2457010.81839,13.825,0.02279
2458392.07456,14.17,0.02542
2458368.01614,14.791,0.03517
2457689.95966,10.962,0.02
2457921.11328,15.317,0.05021
2457639.09784,15.089,0.04299
2457615.00105,14.284,0.02669
2457755.82465,13.764,0.0225
2457960.04341,13.358,0.02193
2457548.1115,12.07,0.02
2457989.00072,11.578,0.02
2458434.8042,11.166,0.02
2457411.77886,11.084,0.02
2457008.76934,13.722,0.02236
2457637.9201,15.22,0.04687
2458018.01396,11.653,0.02
2457978.05191,12.513,0.02
2458000.85831,11.158,0.02
2458037.00663,13.144,0.02265
2458013.06918,11.472,0.02
2457048.72058,15.282,0.04925
2457399.79874,10.789,0.02
2457696.90493,10.707,0.02
2457927.0952,15.353,0.05153
2457196.11013,15.068,0.04217
2457398.73302,10.811,0.02
2458371.94711,14.779,0.03491
2457374.71703,12.619,0.02
2457958.01763,13.436,0.02185
2457290.85196,12.226,0.02
2458396.02131,14.019,0.02406
2457370.79648,13.046,0.02325
2457710.95901,10.863,0.02
2457232.0224,12.467,0.02
2457631.08719,14.857,0.03667
2457414.76985,11.158,0.02
2457686.88135,11.155,0.02
2457045.73177,15.15,0.04484
2457966.95116,12.919,0.02
2457391.8223,11.124,0.02
2457680.98645,11.529,0.02
2458077.86024,15.161,0.04497
2457945.00875,14.541,0.03048
2457305.91552,13.216,0.02229
2457384.85784,11.881,0.02
2457319.87356,14.348,0.02759
2457721.88678,11.362,0.02
2457640.00886,15.178,0.0455
2457673.89495,11.949,0.02
2458022.02979,11.876,0.02
2457681.82068,11.454,0.02
2457991.95043,11.349,0.02
2457950.07948,14.274,0.02657
2457216.0252,13.684,0.02223
2457575.04651,12.862,0.02
2457946.05675,14.581,0.03105
2457366.77475,13.604,0.02199
2457314.73224,13.946,0.02356
2458448.9196,11.236,0.02
2457342.83299,14.872,0.03719
2457977.04806,12.55,0.02
2457622.0588,14.372,0.02791
2458070.93306,15.346,0.05156
2457744.81769,12.942,0.02
2457739.89059,12.545,0.02
2457583.02328,12.926,0.02
2458079.90211,15.617,0.06274
2458344.03249,13.474,0.02185
2457555.11276,12.282,0.02
2457317.90143,14.23,0.02614
2457043.75313,15.039,0.04134
2457619.09429,14.372,0.02791
2457069.71927,13.628,0.02207
2458075.91026,15.785,99.99
2457694.96191,10.713,0.02
2457223.04337,12.964,0.02
2457324.85979,14.536,0.0304
2457737.78577,12.392,0.02
2457223.08102,12.967,0.02
2457673.8217,11.974,0.02
2458055.80834,14.901,0.03772
2457925.07984,14.781,0.0351
2457333.95704,14.778,0.03489
2458383.04342,14.607,0.03163
2457078.71864,13.028,0.02339
2457204.04823,14.639,0.03222
2457587.99212,12.997,0.02358
2457011.81237,13.99,0.02383
2457245.05363,11.663,0.02
2457327.74793,14.93,0.03862
2457588.04487,13.011,0.02352
2457198.10763,14.812,0.03564
2457193.07714,15.462,0.05604
2458325.96606,12.058,0.02
2458412.93191,12.179,0.02
2457231.04264,12.501,0.02
2457316.96281,14.038,0.02421
2457767.75,14.46,0.02918
2458038.04757,13.293,0.02206
2457575.08853,12.88,0.02
2457626.93447,14.534,0.03025
2457747.7998,13.16,0.02253
2457037.71727,14.78,0.03508
2457704.86458,10.705,0.02
2457997.87953,11.16,0.02
2457656.93486,13.762,0.02252
2457670.91967,12.189,0.02
2457359.92519,14.177,0.02549
2457735.85116,12.258,0.02
2457412.75586,11.122,0.02
2457915.08132,14.955,0.03926
2458408.02924,12.6,0.02
2457604.02545,13.616,0.02204
2458029.8204,12.45,0.02
2458427.92134,11.259,0.02
2457210.09946,14.038,0.02421
2457377.85242,12.374,0.02
2457242.01334,11.946,0.02
2457561.09497,12.469,0.02
2457676.77398,11.743,0.02
2457229.96833,12.531,0.02
2457183.0922,15.562,0.06027
2457973.9816,12.701,0.02
2457706.98247,10.751,0.02
2458071.94082,15.486,99.99
2457243.94225,11.75,0.02
2457270.93358,11.45,0.02
2457707.69935,10.798,0.02
2458442.83485,11.154,0.02
2457317.85697,14.267,0.02649
2457701.77282,10.649,0.02
2457077.71543,13.004,0.02358
2457715.71366,11.044,0.02
2458377.88206,14.936,0.03877
2457298.01067,12.642,0.02
