2458189.83035,13.32,0.022
2457471.67642,13.382,0.02189
2458186.70705,12.995,0.02
2458193.82703,13.371,0.02191
2457836.70043,13.198,0.02239
2457420.68794,13.172,0.02251
2457831.57205,13.421,0.02186
2457709.85942,12.721,0.02
2457720.7938,13.299,0.02205
2457485.56313,13.135,0.02269
2458143.64109,13.451,0.02185
2457821.54075,12.605,0.02
2457850.78241,13.359,0.02193
2457945.50869,13.388,0.02189
2457792.62167,12.817,0.02
2458157.8786,13.37,0.02191
2457695.8495,12.994,0.02
2457566.54869,13.061,0.02315
2457872.55011,12.634,0.02
2457479.58401,12.576,0.02
2457834.78963,13.323,0.02199
2458161.59351,13.297,0.02205
2457852.56029,13.273,0.02212
2457751.73045,13.462,0.02185
2458123.70111,13.255,0.02218
2458187.72138,13.114,0.02281
2458166.57083,12.678,0.02
2458111.83409,13.39,0.02189
2457895.65845,13.313,0.02202
2457936.53372,12.573,0.02
2457854.53543,12.595,0.02
2458079.81212,13.416,0.02186
2458188.74466,13.211,0.02234
2458075.85562,13.362,0.02192
2458145.68599,13.241,0.02222
2457759.68977,12.795,0.02
2458142.72479,13.477,0.02185
2457754.70496,13.256,0.02217
2457422.61467,13.354,0.02193
2458135.74598,12.813,0.02
2457427.77555,13.272,0.02212
2458080.80887,13.31,0.02202
2457864.72726,13.574,0.02194
2457903.63723,12.604,0.02
2457862.73559,13.276,0.02211
2457883.63608,13.341,0.02196
2458137.74184,13.022,0.02343
2458195.84064,13.264,0.02215
2458168.5653,12.844,0.02
2457789.82913,12.64,0.02
2457437.63355,13.241,0.02222
2457800.76283,13.484,0.02185
2457735.84894,13.449,0.02185
2458083.81815,12.607,0.02
2457835.77274,13.264,0.02215
2457730.7666,13.139,0.02267
2457838.58319,12.65,0.02
2458172.65868,13.247,0.0222
2457777.64218,12.937,0.02
2457802.65839,13.273,0.02212
2457843.57399,12.994,0.02
2457874.694,12.857,0.02
2457870.57796,12.636,0.02
2457867.59637,13.303,0.02204
2457913.60606,13.509,0.02186
2457786.68404,13.225,0.02228
2457560.50335,12.592,0.02
2457778.76647,13.104,0.02287
2457693.86775,12.825,0.02
2458141.73302,13.425,0.02186
2457801.66708,13.376,0.0219
2458158.77481,13.459,0.02185
2457828.79454,13.119,0.02278
2458165.57504,12.568,0.02
2457797.77306,13.308,0.02203
2458092.78697,13.398,0.02188
2457475.53592,13.289,0.02208
2458102.77385,12.828,0.02
2458125.69747,13.417,0.02186
2458144.64838,13.344,0.02195
2458127.69363,13.475,0.02185
2457856.57709,12.711,0.02
2457743.83705,12.825,0.02
2457696.84622,13.024,0.02342
2458138.74163,13.11,0.02284
2457817.85533,13.402,0.02187
2458169.60796,12.949,0.02
2457933.55153,13.244,0.02221
2457727.7766,12.855,0.02
2458191.83679,13.477,0.02185
2458147.71523,12.871,0.02
2458159.76248,13.49,0.02185
2457827.71554,13.068,0.0231
2458081.81357,13.218,0.02231
2457445.85662,12.607,0.02
2458196.83625,12.769,0.02
2458128.69337,13.38,0.0219
2457575.52245,13.147,0.02263
2458099.77225,12.593,0.02
2457704.83611,13.248,0.0222
2457446.6301,12.569,0.02
2457866.7329,13.433,0.02185
2457760.80306,12.932,0.02
2457458.67307,13.398,0.02188
2458171.6295,13.138,0.02268
2457812.57519,13.148,0.02263
2458173.84005,13.375,0.0219
2457951.48838,13.008,0.02354
2457460.66362,13.248,0.0222
2457943.51642,13.176,0.02249
2457917.5906,13.243,0.02222
2457774.77559,12.707,0.02
2458185.5444,12.919,0.02
2457824.67888,12.749,0.02
2457745.75848,13.004,0.02358
2458146.81456,13.232,0.02226
2458117.71078,12.671,0.02
2457713.83448,13.101,0.02289
2457780.77403,13.283,0.02209
2458124.70517,13.326,0.02199
2458139.74142,13.193,0.02241
2458174.76255,13.409,0.02187
2458181.69629,12.589,0.02
2457902.63751,12.933,0.02
2457756.75722,12.593,0.02
2457749.72192,13.409,0.02187
2458148.70714,12.613,0.02
2457865.70702,13.451,0.02185
2458152.67137,12.918,0.02
2457775.77915,12.775,0.02
2458136.74724,12.946,0.02
2457746.80041,13.133,0.02271
2458197.82748,12.567,0.02
2458160.77728,13.394,0.02188
2458106.83599,13.18,0.02247
2457457.6425,13.488,0.02185
2457698.83975,13.216,0.02232
2457523.65357,13.402,0.02187
2457423.74187,13.47,0.02185
2457845.79436,13.214,0.02232
2457770.75279,13.25,0.02219
2457764.80701,13.293,0.02206
2457772.80965,12.7,0.02
2458163.58045,13.124,0.02276
2457436.79566,13.156,0.02258
2458087.80256,12.93,0.02
2458192.84325,13.465,0.02185
2457899.65036,13.378,0.0219
2458183.7411,12.737,0.02
2457716.80933,13.377,0.0219
2458190.8374,13.416,0.02186
2457829.61762,13.23,0.02226
2457880.54649,13.416,0.02186
2457839.59599,12.624,0.02
2458164.59124,12.622,0.02
2458167.57024,12.747,0.02
2458140.7411,13.304,0.02204
2458134.74635,12.75,0.02
2457923.55927,12.85,0.02
2458175.63016,13.469,0.02185
2458198.55187,12.636,0.02
2457722.78733,13.028,0.02339
2457846.7677,13.345,0.02195
2457762.68191,13.058,0.02317
2457915.60213,13.449,0.02185
2458180.65247,12.713,0.02
2457830.57818,13.377,0.0219
2457893.6666,13.11,0.02284
2457448.64058,12.735,0.02
2458162.61029,13.216,0.02232
2457724.81631,12.608,0.02
