2457406.53867,14.038,0.02421
2457030.74985,14.264,0.02606
2457427.68662,13.922,0.02336
2457093.57651,13.464,0.02185
2457340.73118,14.197,0.0257
2457395.6286,13.772,0.02254
2456950.74156,14.274,0.02618
2457278.74785,13.534,0.02189
2458144.53961,13.698,0.02225
2457789.59407,14.233,0.0261
2458142.59795,13.401,0.02187
2457983.81241,13.522,0.02187
2457006.79607,14.287,0.02632
2458174.6383,13.343,0.02195
2457735.77325,14.01,0.02398
2457760.72144,13.976,0.02373
2457966.8627,13.549,0.0219
2458101.69725,13.706,0.02228
2457745.68595,14.093,0.02468
2457728.69144,13.97,0.02369
2456976.69602,14.142,0.02482
2456846.92637,14.027,0.02385
2457248.82653,14.259,0.02601
2456886.8553,13.594,0.02192
2457839.52873,14.214,0.02589
2457282.76131,14.171,0.02543
2458341.9037,13.573,0.02194
2457283.88399,13.44,0.02185
2457269.77346,13.293,0.02216
2457643.747,13.253,0.02218
2457999.77719,14.211,0.02585
2458169.52327,13.667,0.02215
2458345.82979,14.171,0.02543
2457752.6833,13.864,0.023
2457703.85252,14.235,0.02612
2457265.77571,14.192,0.02565
2457722.72835,14.265,0.02646
2457403.71618,14.08,0.02457
2457475.54662,14.045,0.02427
2458151.69433,14.036,0.02419
2457979.86013,14.216,0.02591
2457584.9419,13.639,0.02207
2457363.74359,14.132,0.02505
2457650.79552,13.535,0.02189
2457845.52254,14.017,0.02404
2457630.78344,14.181,0.02554
2457096.58853,14.069,0.02418
2457638.76068,14.106,0.0248
2457256.89085,14.272,0.02615
2456849.92097,14.315,0.02665
2457452.60916,13.766,0.02251
2457390.67578,14.235,0.02612
2458109.73442,13.879,0.02309
2457270.87274,14.041,0.02423
2458022.71197,14.154,0.02526
2457772.74286,14.188,0.02561
2456879.86863,14.004,0.02369
2457423.69647,14.213,0.02588
2457445.55699,13.825,0.02279
2457401.71673,13.583,0.02195
2457712.58913,13.557,0.02191
2457418.71022,13.842,0.02288
2458001.77165,13.412,0.02187
2458087.83329,14.241,0.02619
2457253.79767,13.509,0.02186
2457384.67889,13.413,0.02186
2457664.72633,14.151,0.02523
2457252.82026,13.305,0.02213
2457051.63459,13.722,0.02222
2457803.6244,14.095,0.0247
2457864.46464,14.193,0.02566
2457959.87928,13.517,0.02187
2457408.6808,13.613,0.02201
2457851.50894,13.408,0.02187
2458153.6475,14.146,0.02518
2458146.66981,14.174,0.02546
2456906.81831,14.136,0.02476
2457386.7066,13.949,0.02354
2457848.52501,14.214,0.02589
2457801.66072,13.79,0.02262
2457657.81426,14.078,0.02455
2457064.66214,14.232,0.02571
2457079.54541,13.743,0.02229
2457435.65731,13.803,0.02268
2457607.8437,14.201,0.02575
2457318.71694,13.704,0.02227
2458084.58787,14.097,0.02472
2458358.79702,13.346,0.02195
2458147.55738,14.185,0.02558
2457440.64936,14.192,0.02565
2457633.8263,13.806,0.0227
2457068.55684,14.107,0.0245
2457267.78518,14.173,0.02545
2457833.56944,13.459,0.02185
2457577.91198,13.799,0.02266
2457329.76389,14.05,0.02431
2457447.60644,14.201,0.02575
2456982.71503,14.238,0.02578
2457479.5354,14.064,0.02443
2457934.94801,13.711,0.02229
2458328.87628,14.209,0.02583
2457005.77987,14.255,0.02596
2458172.58677,14.24,0.02618
2457272.81796,14.2,0.02538
2457853.50347,13.869,0.02303
2457468.56533,13.402,0.02187
2457969.85238,13.967,0.02366
2457429.63537,14.104,0.02478
2457405.74329,14.26,0.02641
2457337.74996,13.992,0.02385
2457485.5145,13.297,0.02205
2457840.51203,14.236,0.02613
2457111.54493,13.573,0.02189
2458319.89891,14.081,0.02458
2457652.84576,13.944,0.0235
2457773.7423,13.596,0.02198
2457466.57294,14.16,0.02532
2456850.91825,14.3,0.02648
2457425.58862,14.174,0.02546
2457118.49836,13.974,0.02348
2457800.65045,13.383,0.02189
2457410.72596,13.889,0.02315
2458145.55447,13.996,0.02388
2458028.73455,13.952,0.02356
2457765.63837,14.226,0.02602
2457009.72672,13.637,0.02199
2457419.70974,14.04,0.02423
2457812.55216,14.011,0.02399
2457134.47688,14.192,0.0253
2457446.6309,14.136,0.02508
2457347.6605,14.041,0.02423
2457072.55431,14.029,0.02387
2457719.80573,14.115,0.02488
2457428.66634,14.035,0.02418
2457576.94284,13.671,0.02216
2457129.49108,13.885,0.02293
2457364.68304,14.15,0.02522
2457770.70142,14.121,0.02494
2457019.63387,13.239,0.02236
2458324.88624,13.313,0.02202
2456936.75681,13.263,0.02227
2457835.55967,13.804,0.02269
2457808.64517,13.393,0.02188
2457799.65434,13.443,0.02185
2457276.75296,14.053,0.02433
2458303.94291,14.176,0.02548
2458095.76628,14.254,0.02634
2457774.73809,13.376,0.0219
2457952.93837,14.058,0.02438
2457234.86254,13.836,0.02268
2457855.49054,14.135,0.02507
2458383.73169,13.527,0.02188
2457035.77072,13.942,0.02327
2457434.66589,13.577,0.02194
2457936.94281,14.097,0.02472
2457312.78255,13.986,0.0238
2456904.89811,14.117,0.02459
2457844.53613,13.864,0.023
2457370.7575,14.077,0.02454
2457829.56952,14.101,0.02476
2457416.71507,13.252,0.02219
2458380.73823,14.19,0.02563
2458047.69386,14.25,0.02629
2458344.83314,14.028,0.02413
2457431.65362,14.227,0.02603
2457935.94257,13.934,0.02344
2457041.62055,14.229,0.02568
2458382.73538,13.999,0.0239
2458233.46224,13.72,0.02233
2457123.50549,14.181,0.02519
2456961.7333,13.467,0.02185
2457119.47295,13.67,0.02207
2458370.76404,14.076,0.02453
2457033.72366,13.983,0.02354
2457424.61297,14.24,0.02618
2457470.55139,13.929,0.0234
2457696.70316,14.055,0.02435
2457277.7475,13.483,0.02185
2457444.61125,13.832,0.02283
2457663.70391,14.022,0.02408
2457441.62337,13.928,0.0234
2457694.61067,13.499,0.02186
2458148.5453,14.202,0.02576
2457850.52188,13.595,0.02198
2456996.65714,13.762,0.02236
2457139.46725,14.075,0.02423
2458086.53497,13.291,0.02207
2457287.72147,13.642,0.02208
2457422.70152,14.227,0.02603
2458375.7506,13.344,0.02195
2457792.68348,13.614,0.02202
2457376.54168,14.197,0.0257
2457660.70478,13.38,0.0219
2457681.83436,14.066,0.02444
2458331.86977,14.205,0.02579
2458096.57558,13.943,0.0235
2457802.66007,14.069,0.02447
2457846.53077,14.181,0.02554
2457442.60352,13.559,0.02192
2458011.74034,13.763,0.0225
2457749.67102,13.983,0.02378
2458364.89192,13.482,0.02185
2456937.74054,13.576,0.02189
