2457332.98056,13.48,0.02185
2457965.12031,14.84,0.03627
2458113.7284,14.451,0.02894
2458383.00057,15.049,0.04163
2457670.0139,15.972,0.08067
2458371.02827,14.682,0.03291
2457039.85373,11.652,0.02
2458152.87545,15.544,0.05918
2457825.76007,13.098,0.02291
2457443.81932,15.059,0.04191
2457245.12129,10.126,0.02
2457324.97132,13.057,0.02318
2457317.918,12.626,0.02
2457990.09675,11.771,0.02
2457396.78074,15.775,0.07003
2457384.77577,15.577,0.06062
2457994.09303,11.521,0.02
2458022.98267,10.966,0.02
2457412.90221,15.833,0.07303
2457422.8769,15.518,0.05807
2457705.89996,14.674,0.03276
2458195.74093,14.795,0.03526
2458120.83219,14.828,0.036
2457674.08033,15.894,0.07631
2457798.83921,11.564,0.02
2457419.79987,15.636,0.06329
2457303.99909,11.831,0.02
2457313.98683,12.408,0.02
2458091.91194,13.314,0.02201
2457358.9225,14.7,0.03327
2457043.83538,11.874,0.02
2457667.99634,16.035,0.08434
2458110.90213,14.318,0.02711
2457276.07898,10.587,0.02
2457363.90459,14.863,0.03681
2457789.85046,11.155,0.02
2457451.78459,14.604,0.03145
2457699.01069,14.936,0.0386
2457694.89038,15.139,0.04428
2458379.0162,14.954,0.03906
2457793.81191,11.376,0.02
2457786.78315,11.086,0.02
2457819.77565,12.757,0.02
2457423.85738,15.515,0.05794
2457441.75238,15.14,0.04431
2457046.82702,11.99,0.02
2457069.79858,13.052,0.02321
2457817.75486,12.635,0.02
2458123.95613,14.851,0.03653
2457604.11876,14.86,0.03674
2457413.83249,15.765,0.06952
2457762.73912,11.045,0.02
2457329.01183,13.282,0.02209
2457437.80363,15.205,0.04637
2458075.08108,12.524,0.02
2457392.95939,15.767,0.06962
2457100.74347,14.257,0.02637
2458010.07468,11.045,0.02
2457342.87551,13.986,0.0238
2457319.90889,12.78,0.02
2457755.93169,11.133,0.02
2457377.75059,15.339,0.05101
2458442.82797,14.723,0.03373
2457360.9457,14.777,0.03487
2457408.80819,15.76,0.06927
2457037.85008,11.552,0.02
2457263.0645,10.175,0.02
2457440.82076,15.073,0.04231
2457608.11713,15.004,0.04038
2457358.01333,14.673,0.03274
2457405.78759,15.766,0.06957
2458033.96604,11.137,0.02
2457387.79841,15.655,0.06417
2457061.87831,12.729,0.02
2457271.10677,10.369,0.02
2457970.1223,14.414,0.0284
2457368.85921,15.026,0.04098
2457011.90393,11.031,0.02
2457977.10316,13.528,0.02188
2457319.09829,12.706,0.02
2457677.99135,15.913,0.07735
2457631.09318,15.726,0.06758
2458112.73979,14.401,0.02822
2457322.99473,12.915,0.02
2458124.95281,14.885,0.03733
2457976.10752,13.672,0.02217
2458127.94988,15.022,0.04087
2457702.86163,14.72,0.03367
2457967.1205,14.646,0.03222
2457007.88648,11.028,0.02
2458116.73717,14.576,0.03096
2458161.84739,15.673,0.06502
2457234.1231,10.485,0.02
2457758.78948,11.091,0.02
2457401.80541,15.77,0.06977
2457983.09275,12.556,0.02
2457415.86754,15.592,0.06129
2458037.04397,11.183,0.02
2457696.88616,15.047,0.04157
2457316.99053,12.584,0.02
2457468.73349,12.686,0.02
2457765.74386,10.984,0.02
2458431.99497,15.178,0.0455
2457382.89847,15.614,0.06228
2457736.91757,12.01,0.02
2458014.03739,10.931,0.02
2457618.10006,15.633,0.06315
2457289.00551,11.102,0.02
2458128.93867,15.04,0.04137
2457008.9049,11.04,0.02
2458448.97096,14.388,0.02804
2458167.77156,15.673,0.06502
2458349.09338,13.884,0.02312
2457445.7988,14.906,0.03785
2458038.02783,11.16,0.02
2458020.09481,10.938,0.02
2458412.92512,15.506,0.05756
2457428.85958,15.42,0.05408
2458007.07454,11.138,0.02
2457021.72242,11.127,0.02
2458403.02738,15.449,0.05523
2457767.91399,10.974,0.02
2457256.08795,10.06,0.02
2457308.93977,12.131,0.02
2457078.77607,13.386,0.02189
2457009.8962,11.006,0.02
2458130.91723,15.103,0.04319
2457672.94437,15.864,0.07468
