2458772.95067 10.69 0.004 g
2458773.87284 10.69 0.006 g
2459135.94273 10.69 0.005 g
2459169.84267 10.69 0.004 g
2459429.99292 10.69 0.005 g
2459497.82691 10.69 0.006 g
2459514.89313 10.69 0.004 g
2459514.8944 10.69 0.005 g
2459601.73623 10.69 0.005 g
2459602.666 10.69 0.005 g
2459860.77645 10.69 0.006 g
2459876.93697 10.69 0.004 g
2458373.95132 10.691 0.005 g
2458669.03677 10.691 0.005 g
2458669.03805 10.691 0.005 g
2459083.90341 10.691 0.004 g
2459169.8439 10.691 0.004 g
2459190.77135 10.691 0.005 g
2459221.76279 10.691 0.004 g
2459221.76404 10.691 0.004 g
2459414.85896 10.691 0.011 g
2459428.01943 10.691 0.004 g
2459498.65689 10.691 0.006 g
2459533.57658 10.691 0.006 g
2459547.75057 10.691 0.005 g
2459547.7518 10.691 0.005 g
2459860.93095 10.691 0.004 g
2458704.89877 10.692 0.006 g
2458809.6487 10.692 0.005 g
2458825.8187 10.692 0.004 g
2459428.9985 10.692 0.005 g
2459429.01649 10.692 0.004 g
2459463.81641 10.692 0.005 g
2459497.95185 10.692 0.006 g
2459498.92236 10.692 0.004 g
2459602.66724 10.692 0.005 g
2459618.71231 10.692 0.005 g
2459895.66831 10.692 0.005 g
2458373.95254 10.693 0.005 g
2458877.67005 10.693 0.005 g
2459030.9378 10.693 0.006 g
2459050.00517 10.693 0.005 g
2459169.77183 10.693 0.004 g
2459187.88881 10.693 0.004 g
2459219.69449 10.693 0.005 g
2459377.09624 10.693 0.004 g
2459377.09874 10.693 0.005 g
2459411.99502 10.693 0.005 g
2459412.01163 10.693 0.004 g
2459461.91149 10.693 0.005 g
2459461.91402 10.693 0.005 g
2459496.76026 10.693 0.006 g
2459547.54893 10.693 0.005 g
2459547.63275 10.693 0.005 g
2459618.71358 10.693 0.005 g
2459895.66955 10.693 0.006 g
2458304.92498 10.694 0.006 g
2458790.76553 10.694 0.004 g
2459011.95159 10.694 0.007 g
2459101.87558 10.694 0.004 g
2459429.01773 10.694 0.005 g
2459463.81763 10.694 0.005 g
2459496.76152 10.694 0.005 g
2459498.80187 10.694 0.005 g
2459568.54509 10.694 0.008 g
2459583.69581 10.694 0.008 g
2459014.08858 10.695 0.005 g
2459169.80707 10.695 0.004 g
2459223.71512 10.695 0.006 g
2459496.76281 10.695 0.006 g
2459498.76901 10.695 0.005 g
2459498.91209 10.695 0.004 g
2459499.05095 10.695 0.004 g
2459893.61031 10.695 0.006 g
2459893.61154 10.695 0.006 g
2458755.87068 10.696 0.005 g
2458824.82507 10.696 0.005 g
2458824.82636 10.696 0.004 g
2459030.05848 10.696 0.005 g
2459065.81107 10.696 0.007 g
2459218.68067 10.696 0.005 g
2459374.93629 10.696 0.006 g
2459428.0181 10.696 0.005 g
2459428.99722 10.696 0.005 g
2459462.85924 10.696 0.006 g
2459498.91981 10.696 0.004 g
2459601.73374 10.696 0.005 g
2459619.61611 10.696 0.006 g
2459633.61795 10.696 0.008 g
2459791.00901 10.696 0.005 g
2459880.6476 10.696 0.006 g
2458356.907 10.697 0.006 g
2458478.7637 10.697 0.007 g
2458771.92276 10.697 0.005 g
2458877.66883 10.697 0.005 g
2459190.73372 10.697 0.005 g
2459427.99885 10.697 0.004 g
2459429.99543 10.697 0.004 g
2459460.93418 10.697 0.005 g
2459465.69542 10.697 0.005 g
2459497.95061 10.697 0.006 g
2459512.94968 10.697 0.006 g
2459547.59238 10.697 0.005 g
2459547.63399 10.697 0.006 g
2459791.0593 10.697 0.005 g
2459876.93821 10.697 0.004 g
2458721.95699 10.698 0.007 g
2458773.87408 10.698 0.006 g
2459050.00385 10.698 0.005 g
2459083.90093 10.698 0.005 g
2459169.79201 10.698 0.005 g
2459429.99417 10.698 0.004 g
2459460.93293 10.698 0.005 g
2459462.8617 10.698 0.006 g
2459480.87331 10.698 0.006 g
2459498.91336 10.698 0.004 g
2459512.60361 10.698 0.005 g
2459599.76509 10.698 0.004 g
2459808.9241 10.698 0.005 g
2459808.92662 10.698 0.005 g
2459894.62802 10.698 0.005 g
2458444.76408 10.699 0.007 g
2458705.93733 10.699 0.006 g
2459086.94196 10.699 0.005 g
2459429.01899 10.699 0.004 g
2459478.96012 10.699 0.005 g
2459480.87457 10.699 0.005 g
2459603.74829 10.699 0.006 g
2459634.61605 10.699 0.005 g
2459791.05804 10.699 0.005 g
2458391.87272 10.7 0.005 g
2458809.64627 10.7 0.005 g
2458896.59342 10.7 0.005 g
2459101.87434 10.7 0.004 g
2459169.77058 10.7 0.004 g
2459187.88632 10.7 0.005 g
2459461.91275 10.7 0.005 g
2459498.8006 10.7 0.005 g
2458390.94673 10.701 0.006 g
2458476.71316 10.701 0.004 g
2458477.77193 10.701 0.006 g
2458706.92055 10.701 0.005 g
2458825.81997 10.701 0.004 g
2458894.59755 10.701 0.007 g
2459169.80832 10.701 0.004 g
2459169.8694 10.701 0.006 g
2459219.72455 10.701 0.005 g
2459426.94268 10.701 0.005 g
2459479.81117 10.701 0.006 g
2459512.64054 10.701 0.006 g
2459547.7975 10.701 0.006 g
2459603.74703 10.701 0.006 g
2459759.08974 10.701 0.009 g
2458304.92376 10.702 0.005 g
2458337.9179 10.702 0.005 g
2458493.77824 10.702 0.004 g
2458515.65978 10.702 0.005 g
2459132.79521 10.702 0.006 g
2459223.72634 10.702 0.005 g
2459479.02328 10.702 0.006 g
2459498.92108 10.702 0.004 g
2459499.02907 10.702 0.004 g
2459512.95218 10.702 0.006 g
2459529.91069 10.702 0.004 g
2459564.67831 10.702 0.008 g
2459599.76382 10.702 0.004 g
2459739.93752 10.702 0.006 g
2459739.93876 10.702 0.006 g
2459791.00774 10.702 0.005 g
2458773.87162 10.703 0.006 g
2459101.87311 10.703 0.004 g
2459444.91273 10.703 0.005 g
2459498.84414 10.703 0.006 g
2459499.05224 10.703 0.004 g
2459533.68714 10.703 0.006 g
2459599.76636 10.703 0.004 g
2459637.58356 10.703 0.005 g
2459793.8162 10.703 0.006 g
2458493.77696 10.704 0.004 g
2458667.10504 10.704 0.005 g
2458789.64444 10.704 0.006 g
2459430.82373 10.704 0.007 g
2459568.74543 10.704 0.008 g
2459634.61481 10.704 0.005 g
2458476.71189 10.705 0.004 g
2458515.65735 10.705 0.005 g
2458721.95571 10.705 0.006 g
2458804.81669 10.705 0.005 g
2458825.81742 10.705 0.004 g
2459204.66251 10.705 0.005 g
2459479.00017 10.705 0.005 g
2459479.81244 10.705 0.006 g
2459529.87595 10.705 0.004 g
2459529.90815 10.705 0.004 g
2459637.58109 10.705 0.005 g
2459791.00648 10.705 0.005 g
2459845.00386 10.705 0.004 g
2459876.93571 10.705 0.004 g
2458476.71444 10.706 0.004 g
2458821.85312 10.706 0.004 g
2459237.63937 10.706 0.005 g
2459374.93752 10.706 0.005 g
2459409.99746 10.706 0.006 g
2459479.8137 10.706 0.006 g
2459513.01223 10.706 0.004 g
2459547.55017 10.706 0.005 g
2458667.10377 10.707 0.005 g
2458838.73008 10.707 0.005 g
2458856.72928 10.707 0.006 g
2459169.73715 10.707 0.005 g
2459171.71518 10.707 0.005 g
2459204.60138 10.707 0.005 g
2459428.00137 10.707 0.004 g
2459428.0207 10.707 0.005 g
2459827.84459 10.707 0.005 g
2458705.93855 10.708 0.006 g
2459085.8945 10.708 0.006 g
2459153.88354 10.708 0.006 g
2459169.59554 10.708 0.005 g
2459253.60405 10.708 0.006 g
2459479.02456 10.708 0.005 g
2459529.87343 10.708 0.004 g
2459547.91754 10.708 0.005 g
2459547.91881 10.708 0.005 g
2459550.67443 10.708 0.006 g
2459583.69826 10.708 0.008 g
2459619.61487 10.708 0.005 g
2459845.00511 10.708 0.004 g
2458667.10249 10.709 0.005 g
2458683.04385 10.709 0.01 g
2458769.90958 10.709 0.006 g
2458775.65071 10.709 0.006 g
2459223.71268 10.709 0.006 g
2459428.99977 10.709 0.005 g
2459444.91525 10.709 0.005 g
2459603.74576 10.709 0.006 g
2458493.77568 10.71 0.004 g
2458654.07511 10.71 0.005 g
2459015.93795 10.71 0.007 g
2459098.93956 10.71 0.005 g
2459444.914 10.71 0.006 g
2459478.89064 10.71 0.006 g
2459479.0027 10.71 0.006 g
2459529.85797 10.71 0.004 g
2459551.78504 10.71 0.005 g
2459759.091 10.71 0.005 g
2459843.93616 10.71 0.006 g
2458753.88314 10.711 0.004 g
2458785.60426 10.711 0.006 g
2458879.66435 10.711 0.005 g
2459049.01526 10.711 0.005 g
2459169.73836 10.711 0.005 g
2459414.85648 10.711 0.006 g
2459478.88937 10.711 0.005 g
2459479.08098 10.711 0.01 g
2459530.87017 10.711 0.005 g
2459583.72729 10.711 0.008 g
2459620.63038 10.711 0.005 g
2459792.80687 10.711 0.006 g
2458775.64948 10.712 0.005 g
2459015.93918 10.712 0.008 g
2459098.93832 10.712 0.005 g
2459218.71699 10.712 0.005 g
2459447.90191 10.712 0.006 g
2459465.69666 10.712 0.006 g
2459792.80934 10.712 0.006 g
2459824.85835 10.712 0.005 g
2459845.00261 10.712 0.004 g
2458498.75462 10.713 0.004 g
2459030.05981 10.713 0.005 g
2459169.70617 10.713 0.005 g
2459218.61654 10.713 0.005 g
2459218.67945 10.713 0.005 g
2459478.95885 10.713 0.006 g
2459479.00145 10.713 0.005 g
2459513.70721 10.713 0.006 g
2459529.85923 10.713 0.004 g
2459529.90943 10.713 0.004 g
2459583.69703 10.713 0.007 g
2459794.8225 10.713 0.006 g
2459828.81775 10.713 0.006 g
2459843.93492 10.713 0.006 g
2458498.75718 10.714 0.004 g
2458872.68817 10.714 0.005 g
2459137.67483 10.714 0.005 g
2459169.59431 10.714 0.005 g
2459190.54376 10.714 0.007 g
2459447.90318 10.714 0.006 g
2459893.60907 10.714 0.006 g
2458429.80699 10.715 0.005 g
2459512.78382 10.715 0.005 g
2459512.82308 10.715 0.006 g
2459529.87468 10.715 0.005 g
2459568.64106 10.715 0.008 g
2459568.68673 10.715 0.008 g
2459619.61735 10.715 0.005 g
2459634.61358 10.715 0.005 g
2459808.92536 10.715 0.005 g
2458855.6013 10.716 0.005 g
2459167.76521 10.716 0.004 g
2459222.73589 10.716 0.006 g
2459255.59493 10.716 0.005 g
2459430.82251 10.716 0.007 g
2459512.86711 10.716 0.005 g
2459512.8953 10.716 0.005 g
2459547.79504 10.716 0.006 g
2458752.87063 10.717 0.004 g
2458821.85184 10.717 0.004 g
2458863.71386 10.717 0.01 g
2458896.59097 10.717 0.005 g
2458896.59219 10.717 0.005 g
2459098.93707 10.717 0.005 g
2459255.5937 10.717 0.006 g
2459379.92551 10.717 0.006 g
2459409.99619 10.717 0.005 g
2459447.90063 10.717 0.006 g
2459530.86893 10.717 0.005 g
2459547.74932 10.717 0.006 g
2459620.63163 10.717 0.005 g
2459840.8477 10.717 0.005 g
2459846.07505 10.717 0.005 g
2458444.76651 10.718 0.007 g
2459218.71576 10.718 0.005 g
2459218.79037 10.718 0.004 g
2459427.91464 10.718 0.006 g
2459533.57782 10.718 0.005 g
2458337.91545 10.719 0.006 g
2458429.80822 10.719 0.005 g
2458430.66783 10.719 0.006 g
2458498.7559 10.719 0.004 g
2458649.09618 10.719 0.006 g
2459034.04358 10.719 0.006 g
2459086.94441 10.719 0.006 g
2459189.83599 10.719 0.004 g
2459512.76303 10.719 0.006 g
2459512.78256 10.719 0.005 g
2459517.79475 10.719 0.004 g
2459583.72606 10.719 0.007 g
2458430.67028 10.72 0.006 g
2458649.09491 10.72 0.005 g
2458654.07257 10.72 0.006 g
2458856.72807 10.72 0.005 g
2459034.04093 10.72 0.005 g
2459190.54498 10.72 0.006 g
2459413.99539 10.72 0.006 g
2459426.94393 10.72 0.005 g
2459518.86711 10.72 0.006 g
2459533.68468 10.72 0.005 g
2459737.94563 10.72 0.006 g
2459827.84587 10.72 0.006 g
2458863.71263 10.721 0.009 g
2459253.66053 10.721 0.006 g
2459413.99792 10.721 0.005 g
2459512.60236 10.721 0.006 g
2459512.99035 10.721 0.005 g
2459517.7935 10.721 0.005 g
2459568.54385 10.721 0.009 g
2458337.91669 10.722 0.006 g
2458444.76529 10.722 0.007 g
2458464.86313 10.722 0.005 g
2458752.86935 10.722 0.004 g
2458879.66557 10.722 0.005 g
2459252.64843 10.722 0.005 g
2459409.99493 10.722 0.005 g
2459462.86047 10.722 0.006 g
2459478.95757 10.722 0.005 g
2459512.7851 10.722 0.005 g
2459512.99288 10.722 0.005 g
2459622.59848 10.722 0.005 g
2459840.84643 10.722 0.005 g
2458684.11535 10.723 0.005 g
2458684.11665 10.723 0.005 g
2458752.86806 10.723 0.004 g
2458821.85058 10.723 0.004 g
2459085.89322 10.723 0.006 g
2459513.01097 10.723 0.005 g
2459551.7863 10.723 0.005 g
2459792.80811 10.723 0.006 g
2459793.81496 10.723 0.006 g
2459811.0666 10.723 0.004 g
2459880.79485 10.723 0.005 g
2459880.79609 10.723 0.006 g
2458527.62616 10.724 0.005 g
2459114.87953 10.724 0.004 g
2459379.92305 10.724 0.005 g
2459413.99665 10.724 0.005 g
2459414.98767 10.724 0.006 g
2459478.8881 10.724 0.005 g
2459529.86048 10.724 0.004 g
2459530.90313 10.724 0.006 g
2459794.82372 10.724 0.006 g
2459840.84516 10.724 0.005 g
2459114.88201 10.725 0.004 g
2459167.76273 10.725 0.004 g
2459396.05948 10.725 0.006 g
2459426.94141 10.725 0.006 g
2459513.00972 10.725 0.004 g
2458429.80943 10.726 0.005 g
2459034.04225 10.726 0.006 g
2459218.74853 10.726 0.004 g
2459379.92428 10.726 0.005 g
2459512.86838 10.726 0.005 g
2459512.89404 10.726 0.005 g
2459547.79627 10.726 0.006 g
2459564.7051 10.726 0.008 g
2459568.74667 10.726 0.008 g
2459586.7448 10.726 0.008 g
2459620.65182 10.726 0.005 g
2459811.06534 10.726 0.004 g
2459811.06786 10.726 0.004 g
2459828.81527 10.726 0.005 g
2458653.92399 10.727 0.01 g
2459137.6736 10.727 0.005 g
2459167.76397 10.727 0.004 g
2459189.83724 10.727 0.004 g
2459189.88935 10.727 0.004 g
2459190.77378 10.727 0.005 g
2459252.64965 10.727 0.006 g
2458483.80947 10.728 0.009 g
2458654.07385 10.728 0.006 g
2458705.93977 10.728 0.006 g
2458769.01387 10.728 0.007 g
2458792.76232 10.728 0.004 g
2458803.86082 10.728 0.007 g
2458855.60007 10.728 0.005 g
2458856.7305 10.728 0.006 g
2459465.69791 10.728 0.005 g
2459547.59115 10.728 0.005 g
2458464.86441 10.729 0.005 g
2458684.11407 10.729 0.005 g
2458914.57632 10.729 0.011 g
2459120.96065 10.729 0.004 g
2459190.59167 10.729 0.005 g
2459546.90845 10.729 0.004 g
2459827.84713 10.729 0.005 g
2459847.84063 10.729 0.005 g
2458327.93236 10.73 0.01 g
2458649.09363 10.73 0.006 g
2459189.89185 10.73 0.004 g
2459218.74604 10.73 0.004 g
2459374.93874 10.73 0.006 g
2459460.93541 10.73 0.005 g
2459466.69235 10.73 0.006 g
2459512.72145 10.73 0.005 g
2459512.95091 10.73 0.006 g
2459512.99161 10.73 0.005 g
2459534.88173 10.73 0.006 g
2459546.90971 10.73 0.004 g
2459741.93692 10.73 0.006 g
2459741.93939 10.73 0.006 g
2459874.88558 10.73 0.006 g
2459880.64638 10.73 0.006 g
2459880.7936 10.73 0.01 g
2458724.04131 10.731 0.005 g
2458914.57876 10.731 0.008 g
2459120.95941 10.731 0.004 g
2459152.77572 10.731 0.006 g
2459512.89655 10.731 0.005 g
2459517.79223 10.731 0.005 g
2459741.93815 10.731 0.006 g
2458721.95825 10.732 0.009 g
2458769.01129 10.732 0.008 g
2458803.86204 10.732 0.006 g
2458855.60252 10.732 0.005 g
2459190.83896 10.732 0.004 g
2459512.82557 10.732 0.006 g
2459533.66947 10.732 0.006 g
2459568.6423 10.732 0.008 g
2459846.07254 10.732 0.005 g
2459874.88805 10.732 0.006 g
2459085.89197 10.733 0.006 g
2459218.78913 10.733 0.004 g
2459223.72388 10.733 0.005 g
2459431.80283 10.733 0.006 g
2459478.01204 10.733 0.005 g
2459512.02501 10.733 0.011 g
2459546.9072 10.733 0.004 g
2459547.54769 10.733 0.006 g
2459579.76708 10.733 0.008 g
2459805.92965 10.733 0.006 g
2458855.7394 10.734 0.005 g
2458855.74062 10.734 0.005 g
2459189.83849 10.734 0.005 g
2459218.61531 10.734 0.005 g
2459218.78786 10.734 0.004 g
2459477.87822 10.734 0.006 g
2459564.70634 10.734 0.008 g
2459736.10358 10.734 0.006 g
2459771.03135 10.734 0.005 g
2458464.86568 10.735 0.005 g
2458509.60511 10.735 0.005 g
2458655.91693 10.735 0.007 g
2458775.65192 10.735 0.005 g
2458792.76101 10.735 0.004 g
2459114.88077 10.735 0.004 g
2459586.74604 10.735 0.008 g
2459737.94439 10.735 0.006 g
2459805.92712 10.735 0.005 g
2458430.66905 10.736 0.005 g
2458872.68939 10.736 0.005 g
2459120.9619 10.736 0.004 g
2459189.8906 10.736 0.005 g
2459771.09021 10.736 0.004 g
2459771.09148 10.736 0.005 g
2459776.99329 10.736 0.006 g
2458758.82813 10.737 0.006 g
2458803.86326 10.737 0.006 g
2459191.79767 10.737 0.005 g
2459397.02501 10.737 0.006 g
2459448.90209 10.737 0.006 g
2459478.01078 10.737 0.005 g
2459512.82432 10.737 0.006 g
2459534.88298 10.737 0.006 g
2459535.84849 10.737 0.006 g
2459631.61378 10.737 0.005 g
2459776.99076 10.737 0.005 g
2459846.0738 10.737 0.005 g
2459880.64515 10.737 0.005 g
2459894.62555 10.737 0.016 g
2459200.80084 10.738 0.004 g
2459512.02375 10.738 0.008 g
2459512.64179 10.738 0.006 g
2459794.82498 10.738 0.006 g
2458706.82941 10.739 0.007 g
2459155.91418 10.739 0.005 g
2459190.80224 10.739 0.004 g
2459218.74728 10.739 0.004 g
2459415.04031 10.739 0.004 g
2459512.60112 10.739 0.006 g
2459512.7202 10.739 0.005 g
2459512.76054 10.739 0.006 g
2459822.86424 10.739 0.005 g
2459822.86552 10.739 0.005 g
2459857.05396 10.739 0.006 g
2458767.7362 10.74 0.005 g
2458914.57754 10.74 0.012 g
2459397.02245 10.74 0.005 g
2459432.79276 10.74 0.006 g
2459477.82427 10.74 0.006 g
2459483.95302 10.74 0.004 g
2459493.946 10.74 0.006 g
2459512.86963 10.74 0.005 g
2459564.68081 10.74 0.007 g
2459759.08847 10.74 0.006 g
2459771.03009 10.74 0.005 g
2459793.81742 10.74 0.006 g
2458353.85206 10.741 0.006 g
2458509.6039 10.741 0.005 g
2459063.04954 10.741 0.005 g
2459132.79645 10.741 0.006 g
2459190.58921 10.741 0.005 g
2459190.77256 10.741 0.005 g
2459415.04678 10.741 0.005 g
2459426.00002 10.741 0.005 g
2459449.80789 10.741 0.008 g
2459466.6911 10.741 0.006 g
2459568.68797 10.741 0.008 g
2459568.74419 10.741 0.008 g
2459805.92839 10.741 0.006 g
2458318.95553 10.742 0.006 g
2458527.62737 10.742 0.005 g
2458758.82571 10.742 0.006 g
2458820.85305 10.742 0.004 g
2459131.83009 10.742 0.005 g
2459132.79767 10.742 0.005 g
2459153.88598 10.742 0.005 g
2459191.79644 10.742 0.005 g
2459378.93376 10.742 0.011 g
2459426.00128 10.742 0.005 g
2459511.94296 10.742 0.005 g
2459771.02884 10.742 0.005 g
2458439.53817 10.743 0.008 g
2458820.85048 10.743 0.004 g
2459448.90082 10.743 0.006 g
2459478.01331 10.743 0.006 g
2459511.94169 10.743 0.005 g
2459535.84974 10.743 0.008 g
2459568.6892 10.743 0.008 g
2459620.65431 10.743 0.005 g
2458353.85084 10.744 0.005 g
2458439.54059 10.744 0.006 g
2458758.82691 10.744 0.006 g
2458820.85177 10.744 0.004 g
2459207.71811 10.744 0.004 g
2459449.05841 10.744 0.005 g
2459477.87696 10.744 0.007 g
2459564.67956 10.744 0.008 g
2459838.96012 10.744 0.006 g
2459190.5462 10.745 0.007 g
2459415.04805 10.745 0.005 g
2459442.91923 10.745 0.005 g
2459448.89956 10.745 0.006 g
2459466.69359 10.745 0.006 g
2459511.88017 10.745 0.005 g
2459564.70759 10.745 0.007 g
2459737.94315 10.745 0.006 g
2458465.85959 10.746 0.004 g
2459190.59043 10.746 0.005 g
2459207.71563 10.746 0.005 g
