2457383.58529,13.498,0.02186
2457390.5698,13.672,0.02217
2457399.71158,13.43,0.02185
2458097.57155,13.46,0.02185
2456919.94488,13.321,0.022
2456890.1153,13.566,0.02193
2458370.66317,13.399,0.02188
2456933.82822,13.587,0.02196
2457332.73527,13.565,0.02193
2457031.73793,13.479,0.02185
2456955.63993,13.32,0.022
2457003.7906,13.276,0.02211
2456531.95765,13.55,0.0219
2458123.73782,13.559,0.02192
2456850.81789,13.332,0.02197
2457964.96975,13.476,0.02185
2456821.09112,13.724,0.02234
2457671.99007,13.44,0.02185
2457909.11336,13.668,0.02215
2457304.75199,13.358,0.02193
2457302.80009,13.554,0.02191
2458036.99027,13.517,0.02187
2456817.11148,13.632,0.02206
2458329.76265,13.168,0.02253
2457694.70349,13.435,0.02185
2457363.65979,13.355,0.02193
2458071.89596,13.149,0.02262
2457023.78187,13.498,0.02186
2456516.91768,12.97,0.02
2457287.77266,13.432,0.02185
2456915.07891,13.57,0.02193
2457380.59682,13.197,0.02239
2457317.74234,13.33,0.02198
2456849.06612,13.193,0.02241
2457307.64639,13.489,0.02185
2456970.878,13.149,0.02262
2457154.91588,13.384,0.02189
2458056.50953,13.199,0.02239
2457584.80578,13.528,0.02188
2457602.74984,13.265,0.02214
2457917.86044,13.327,0.02198
2457166.90213,13.054,0.0232
2458299.09514,12.979,0.02
2457746.56555,12.974,0.02
2457608.74472,13.66,0.02213
2456913.94025,13.56,0.02192
2456944.00324,13.558,0.02191
2456465.08021,13.519,0.02187
2458022.02964,13.098,0.02291
2457928.07363,13.335,0.02197
2457618.88997,13.604,0.02199
2456950.64184,13.475,0.02185
2456892.09863,13.127,0.02274
2457742.61892,12.982,0.02
2457886.92923,13.542,0.02189
2458284.07978,13.525,0.02188
2457611.70019,12.989,0.02
2457325.75491,13.484,0.02185
2456969.63151,13.208,0.02235
2458019.98938,13.511,0.02186
2456886.00344,13.432,0.02185
2456870.0395,13.289,0.02208
2457982.73261,13.61,0.02201
2457001.8018,13.558,0.02191
2456655.74104,12.979,0.02
2457206.82594,13.578,0.02195
2457012.5593,13.577,0.02194
2456931.65628,13.232,0.02226
2457318.60484,13.656,0.02212
2457739.80169,12.987,0.02
2457221.82664,12.991,0.02
2457338.60346,13.051,0.02322
2458311.04254,13.065,0.02312
2456902.96552,13.356,0.02193
2457764.71524,12.985,0.02
2458008.04876,13.447,0.02185
2457333.7324,13.507,0.02186
2457258.77699,13.233,0.02225
2457358.76332,13.572,0.02194
2457031.53518,13.234,0.02225
2457346.63951,13.291,0.02207
2457199.91449,13.388,0.02189
2457204.05653,13.56,0.02192
